INSTANCE: MQ3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
78 4275.43167 4297.892521466666 7545.741730215514 1.1942551136016846
79 4275.43167 4298.212897833333 7717.78929722961 1.2077600955963135
80 4275.43167 4293.2099031 6419.169083548859 1.2212278842926025
81 4275.43167 4295.446892299999 6844.99280909211 1.2348899841308594
82 4275.43167 4292.552354566666 5283.409171246044 1.249453067779541
83 4275.43167 4299.386736099999 8171.437990010378 1.2631988525390625
84 4275.43167 4301.5157025 8943.828546225193 1.2765648365020752
85 4275.43167 4301.3430239 8388.997919742944 1.2903180122375488
86 4275.43167 4299.520836433332 8683.661099538629 1.3039400577545166
87 4275.43167 4297.007659233332 7137.334539357807 1.3172399997711182
88 4275.43167 4294.649071633333 6855.411690692 1.3310630321502686
89 4275.43167 4298.530786966666 7925.906509828837 1.3445868492126465
90 4275.43167 4298.351655233332 7736.560556240799 1.3579890727996826
91 4275.43167 4299.176702399999 8611.854007422866 1.3715078830718994
92 4275.43167 4298.845467266667 9044.044437369634 1.385171890258789
93 4275.43167 4295.116532033333 7094.818690373899 1.3986668586730957
94 4275.43167 4289.624503833333 4540.781613848379 1.4123640060424805
95 4275.43167 4290.854056766667 5053.404569687509 1.4259419441223145
96 4275.43167 4291.013877199999 5236.339705414071 1.439535140991211
97 4275.43167 4293.938875166666 5613.512867301726 1.4533741474151611
98 4275.43167 4291.2372485999995 5160.21921200767 1.4670610427856445
99 4275.43167 4295.608391899999 6957.345889559201 1.4806029796600342
100 4275.43167 4297.662884666666 7917.277294241929 1.494271993637085
101 4275.43167 4300.352799233333 8276.527984236112 1.5076720714569092
102 4275.43167 4296.096864599999 7312.965238934974 1.5211999416351318
103 4275.43167 4300.227318466666 9799.349205862576 1.5347309112548828
104 4275.43167 4296.2292806333335 7260.468617950571 1.5480070114135742
105 4275.43167 4300.985229766666 9245.673967068724 1.5615341663360596
106 4275.43167 4300.938579299999 8033.588191308382 1.575192928314209
107 4275.43167 4296.764416733333 7005.69901112842 1.5886518955230713
108 4275.43167 4297.377052899999 7088.500671932213 1.6021080017089844
109 4275.43167 4296.118000866667 6682.205040019865 1.6157338619232178
110 4275.43167 4292.795027066666 5865.855053743615 1.6293959617614746
111 4275.43167 4294.469914266666 6316.487936871219 1.6426680088043213
112 4275.43167 4300.786488666667 8749.923768849576 1.6560490131378174
113 4275.43167 4294.302371933333 5969.399952284206 1.6696538925170898
114 4275.43167 4297.383405333333 6992.092994230511 1.6832220554351807
115 4275.43167 4293.358437266666 5549.658167656056 1.6968209743499756
116 4275.43167 4295.4135289666665 6364.278756321247 1.710597038269043
117 4275.43167 4298.245867133333 9635.788411850459 1.724039077758789
118 4275.43167 4303.331615899999 11610.86342858986 1.7376821041107178
119 4275.43167 4288.783580933333 4678.760024190137 1.751312017440796
120 4275.43167 4294.8727733 6942.357718542274 1.7652149200439453
121 4275.43167 4295.0829704 7086.464545203164 1.7792739868164062
122 4275.43167 4290.701757733333 4349.700560059447 1.7935268878936768
123 4275.43167 4298.591990533333 8071.61582657181 1.807607889175415
124 4275.43167 4306.138418966666 11425.708380453643 1.8213281631469727
125 4275.43167 4301.262345866666 10626.644308758232 1.8348069190979004
126 4275.43167 4293.095195533333 5783.244174576103 1.848438024520874
127 4275.43167 4295.307801566666 6335.396447995958 1.8621859550476074
128 4275.43167 4294.930695666666 6620.864947014287 1.8757479190826416
129 4275.43167 4291.6796300666665 5533.429692434847 1.8891041278839111
130 4275.43167 4298.979407066666 8586.063152880653 1.9027390480041504
131 4275.43167 4294.800333799999 6348.729704436309 1.9163501262664795
132 4275.43167 4288.775096299999 4124.049794239138 1.9297809600830078
133 4275.43167 4290.276294666666 5144.820444403104 1.9435100555419922
134 4275.43167 4288.5647223666665 4228.676471558566 1.9571130275726318
135 4275.43167 4293.392562366666 5962.80447395852 1.9706220626831055
136 4275.43167 4292.535898133333 6520.642792375336 1.984179973602295
137 4275.43167 4293.2662626 6414.598077331735 1.9979159832000732
138 4275.43167 4293.667025299999 6669.198723647025 2.011331081390381
139 4275.43167 4291.259897366666 5132.85570310669 2.025146007537842
140 4275.43167 4296.952725233333 6899.892493059655 2.039138078689575
141 4275.43167 4304.2373006 9648.428326998768 2.0535337924957275
142 4275.43167 4299.780452433332 8324.886672604782 2.0683131217956543
143 4275.43167 4300.9979109 8627.704829338863 2.081947088241577
144 4275.43167 4301.882408899999 8716.2881801016 2.0958681106567383
145 4275.43167 4294.830168233332 6173.804814239402 2.1098649501800537
146 4275.43167 4303.426911499999 11133.719798949078 2.123718023300171
147 4275.43167 4300.290447366666 8102.537010532959 2.13713002204895
148 4275.43167 4303.2007446 8744.763516064071 2.151165008544922
149 4275.43167 4304.3527012333325 9828.781587120891 2.165144920349121
150 4275.43167 4297.282604533333 7626.122392307635 2.1785058975219727
151 4275.43167 4297.312120966666 8767.934533685178 2.1921498775482178
152 4275.43167 4297.543480333332 7373.841917530135 2.2055609226226807
153 4275.43167 4297.655814399998 6510.5651839144875 2.2192130088806152
154 4275.43167 4303.293642166666 9073.778727868994 2.2328948974609375
155 4275.43167 4302.707979266666 8888.035081912312 2.246495008468628
156 4275.43167 4304.120503966666 9194.965368882971 2.2598519325256348
157 4275.43167 4306.351600766666 11275.924421463378 2.2735440731048584
158 4275.43167 4308.549735733332 12353.567456857443 2.2869417667388916
159 4275.43167 4299.510057266666 7394.863642712809 2.300377130508423
160 4275.43167 4297.284704466665 6198.251071781542 2.3139700889587402
161 4275.43167 4294.076261899999 5886.172804686646 2.328439950942993
162 4275.43167 4294.217245666666 6022.926697389136 2.3430850505828857
163 4275.43167 4288.967852966666 4400.924793028911 2.357548952102661
164 4275.43167 4294.133152866666 6348.400356948634 2.3715429306030273
165 4275.43167 4297.996048599999 9183.12439863197 2.3854780197143555
166 4275.43167 4304.011507699999 11817.145174659068 2.39886212348938
167 4275.43167 4306.474045766667 10719.94557344461 2.4126620292663574
168 4275.43167 4308.973687566666 11895.187285592345 2.426046133041382
169 4275.43167 4297.116450166666 6984.234883612784 2.4396588802337646
170 4275.43167 4297.724945999999 7562.388821002871 2.45349383354187
171 4275.43167 4298.682988499999 9062.009873241468 2.467193126678467
172 4275.43167 4295.879892799999 6518.506328355325 2.480548143386841
173 4275.43167 4298.812090366666 6431.490886572009 2.4942708015441895
174 4275.43167 4300.296433933332 8494.324754321255 2.507857084274292
175 4275.43167 4298.076369033333 8004.234746375393 2.521649122238159
176 4275.43167 4301.159269533333 8909.050003869112 2.536175012588501
177 4275.43167 4301.843109666665 10337.088991055902 2.5502660274505615
178 4275.43167 4297.211595066667 8182.75889210862 2.564059019088745
